snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T06:00:00+02:00,2026-09-01T07:00:00+02:00,Physical Flow,hour,19991944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T08:50:29+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T07:00:00+02:00,2026-09-01T08:00:00+02:00,Physical Flow,hour,20118333,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T10:03:29+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T08:00:00+02:00,2026-09-01T09:00:00+02:00,Physical Flow,hour,20120000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T11:13:29+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T09:00:00+02:00,2026-09-01T10:00:00+02:00,Physical Flow,hour,20022778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T12:24:29+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T10:00:00+02:00,2026-09-01T11:00:00+02:00,Physical Flow,hour,20079722,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T12:24:29+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T11:00:00+02:00,2026-09-01T12:00:00+02:00,Physical Flow,hour,20082778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T13:35:09+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T12:00:00+02:00,2026-09-01T13:00:00+02:00,Physical Flow,hour,20180000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T16:05:30+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T13:00:00+02:00,2026-09-01T14:00:00+02:00,Physical Flow,hour,20285556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T16:05:30+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T14:00:00+02:00,2026-09-01T15:00:00+02:00,Physical Flow,hour,20310556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T17:01:51+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T15:00:00+02:00,2026-09-01T16:00:00+02:00,Physical Flow,hour,20343056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T17:48:49+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T16:00:00+02:00,2026-09-01T17:00:00+02:00,Physical Flow,hour,20363889,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T18:34:09+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T17:00:00+02:00,2026-09-01T18:00:00+02:00,Physical Flow,hour,20446667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T19:31:09+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T18:00:00+02:00,2026-09-01T19:00:00+02:00,Physical Flow,hour,20660000,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T21:30:50+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T19:00:00+02:00,2026-09-01T20:00:00+02:00,Physical Flow,hour,20479167,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T21:30:50+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T20:00:00+02:00,2026-09-01T21:00:00+02:00,Physical Flow,hour,20239167,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T23:24:09+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T21:00:00+02:00,2026-09-01T22:00:00+02:00,Physical Flow,hour,20161944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T23:24:09+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T22:00:00+02:00,2026-09-01T23:00:00+02:00,Physical Flow,hour,20211667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-02T00:28:30+02:00
2026-09-02T00:15:06+00:00,gate,2026-09-01,2026-09-01T23:00:00+02:00,2026-09-02T00:00:00+02:00,Physical Flow,hour,20208889,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-02T01:30:09+02:00
2026-09-02T00:15:06+00:00,eems,2026-09-01,2026-09-01T06:00:00+02:00,2026-09-01T07:00:00+02:00,Physical Flow,hour,12756389,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-01T08:50:29+02:00
2026-09-02T00:15:06+00:00,eems,2026-09-01,2026-09-01T07:00:00+02:00,2026-09-01T08:00:00+02:00,Physical Flow,hour,12789722,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-01T10:03:29+02:00
2026-09-02T00:15:06+00:00,eems,2026-09-01,2026-09-01T08:00:00+02:00,2026-09-01T09:00:00+02:00,Physical Flow,hour,12806111,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-01T11:13:29+02:00
