snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T16:00:00+02:00,2026-09-04T17:00:00+02:00,Physical Flow,hour,19166667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T18:38:09+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T17:00:00+02:00,2026-09-04T18:00:00+02:00,Physical Flow,hour,19126944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T19:24:29+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T18:00:00+02:00,2026-09-04T19:00:00+02:00,Physical Flow,hour,19052500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T20:27:31+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T19:00:00+02:00,2026-09-04T20:00:00+02:00,Physical Flow,hour,19005556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T22:30:49+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T20:00:00+02:00,2026-09-04T21:00:00+02:00,Physical Flow,hour,19095278,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T23:28:29+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T21:00:00+02:00,2026-09-04T22:00:00+02:00,Physical Flow,hour,19053056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-04T23:28:29+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T22:00:00+02:00,2026-09-04T23:00:00+02:00,Physical Flow,hour,19025278,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-05T01:24:50+02:00
2026-09-05T00:07:04+00:00,gate,2026-09-04,2026-09-04T23:00:00+02:00,2026-09-05T00:00:00+02:00,Physical Flow,hour,19018611,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-05T01:24:50+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T06:00:00+02:00,2026-09-04T07:00:00+02:00,Physical Flow,hour,11798635,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T08:44:50+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T07:00:00+02:00,2026-09-04T08:00:00+02:00,Physical Flow,hour,11713635,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T10:00:29+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T08:00:00+02:00,2026-09-04T09:00:00+02:00,Physical Flow,hour,11702512,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T11:09:30+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T09:00:00+02:00,2026-09-04T10:00:00+02:00,Physical Flow,hour,11712801,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T12:22:10+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T10:00:00+02:00,2026-09-04T11:00:00+02:00,Physical Flow,hour,11695567,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T13:25:29+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T11:00:00+02:00,2026-09-04T12:00:00+02:00,Physical Flow,hour,11676412,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T13:25:29+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T12:00:00+02:00,2026-09-04T13:00:00+02:00,Physical Flow,hour,11758912,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T15:00:29+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T13:00:00+02:00,2026-09-04T14:00:00+02:00,Physical Flow,hour,12133623,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T15:57:31+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T14:00:00+02:00,2026-09-04T15:00:00+02:00,Physical Flow,hour,12047524,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T17:10:10+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T15:00:00+02:00,2026-09-04T16:00:00+02:00,Physical Flow,hour,11977512,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T17:55:30+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T16:00:00+02:00,2026-09-04T17:00:00+02:00,Physical Flow,hour,12005591,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T18:38:09+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T17:00:00+02:00,2026-09-04T18:00:00+02:00,Physical Flow,hour,11992813,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T19:24:29+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T18:00:00+02:00,2026-09-04T19:00:00+02:00,Physical Flow,hour,11966979,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T20:27:31+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T19:00:00+02:00,2026-09-04T20:00:00+02:00,Physical Flow,hour,11960868,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T22:30:49+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T20:00:00+02:00,2026-09-04T21:00:00+02:00,Physical Flow,hour,11951701,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T23:28:29+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T21:00:00+02:00,2026-09-04T22:00:00+02:00,Physical Flow,hour,11921979,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-04T23:28:29+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T22:00:00+02:00,2026-09-04T23:00:00+02:00,Physical Flow,hour,11902257,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-05T01:24:50+02:00
2026-09-05T00:07:04+00:00,eems,2026-09-04,2026-09-04T23:00:00+02:00,2026-09-05T00:00:00+02:00,Physical Flow,hour,11904768,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-09-05T01:24:50+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T06:00:00+02:00,2026-09-04T07:00:00+02:00,Physical Flow,hour,10600855,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T07:00:00+02:00,2026-09-04T08:00:00+02:00,Physical Flow,hour,10550499,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T08:00:00+02:00,2026-09-04T09:00:00+02:00,Physical Flow,hour,10558314,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T09:00:00+02:00,2026-09-04T10:00:00+02:00,Physical Flow,hour,10557570,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T10:00:00+02:00,2026-09-04T11:00:00+02:00,Physical Flow,hour,10539470,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T11:00:00+02:00,2026-09-04T12:00:00+02:00,Physical Flow,hour,10553977,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T12:00:00+02:00,2026-09-04T13:00:00+02:00,Physical Flow,hour,10552802,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T13:00:00+02:00,2026-09-04T14:00:00+02:00,Physical Flow,hour,10547291,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T14:00:00+02:00,2026-09-04T15:00:00+02:00,Physical Flow,hour,10549612,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T15:00:00+02:00,2026-09-04T16:00:00+02:00,Physical Flow,hour,10561312,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T16:00:00+02:00,2026-09-04T17:00:00+02:00,Physical Flow,hour,10642208,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T17:00:00+02:00,2026-09-04T18:00:00+02:00,Physical Flow,hour,10858453,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T18:00:00+02:00,2026-09-04T19:00:00+02:00,Physical Flow,hour,10882643,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T19:00:00+02:00,2026-09-04T20:00:00+02:00,Physical Flow,hour,10870050,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T20:00:00+02:00,2026-09-04T21:00:00+02:00,Physical Flow,hour,10944185,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T21:00:00+02:00,2026-09-04T22:00:00+02:00,Physical Flow,hour,11019432,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T22:00:00+02:00,2026-09-04T23:00:00+02:00,Physical Flow,hour,11031088,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-04,2026-09-04T23:00:00+02:00,2026-09-05T00:00:00+02:00,Physical Flow,hour,11070234,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,zeebrugge,2026-09-05,2026-09-05T00:00:00+02:00,2026-09-05T01:00:00+02:00,Physical Flow,hour,10877438,kWh/h,BE-TSO-0001,LNG-00017,entry,Provisional,2026-09-05T02:01:09+02:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T06:00:00+02:00,2026-09-04T07:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T07:00:00+02:00,2026-09-04T08:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T08:00:00+02:00,2026-09-04T09:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T09:00:00+02:00,2026-09-04T10:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T10:00:00+02:00,2026-09-04T11:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T11:00:00+02:00,2026-09-04T12:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T12:00:00+02:00,2026-09-04T13:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T13:00:00+02:00,2026-09-04T14:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T14:00:00+02:00,2026-09-04T15:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T15:00:00+02:00,2026-09-04T16:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T16:00:00+02:00,2026-09-04T17:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T17:00:00+02:00,2026-09-04T18:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T18:00:00+02:00,2026-09-04T19:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T19:00:00+02:00,2026-09-04T20:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T20:00:00+02:00,2026-09-04T21:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T21:00:00+02:00,2026-09-04T22:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T22:00:00+02:00,2026-09-04T23:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-04,2026-09-04T23:00:00+02:00,2026-09-05T00:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T00:00:00+02:00,2026-09-05T01:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T01:00:00+02:00,2026-09-05T02:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T02:00:00+02:00,2026-09-05T03:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T03:00:00+02:00,2026-09-05T04:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T04:00:00+02:00,2026-09-05T05:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T05:00:00+02:00,2026-09-05T06:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T06:00:00+02:00,2026-09-05T07:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T07:00:00+02:00,2026-09-05T08:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T08:00:00+02:00,2026-09-05T09:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T09:00:00+02:00,2026-09-05T10:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T10:00:00+02:00,2026-09-05T11:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T11:00:00+02:00,2026-09-05T12:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T12:00:00+02:00,2026-09-05T13:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T13:00:00+02:00,2026-09-05T14:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T14:00:00+02:00,2026-09-05T15:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T15:00:00+02:00,2026-09-05T16:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T16:00:00+02:00,2026-09-05T17:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T17:00:00+02:00,2026-09-05T18:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T18:00:00+02:00,2026-09-05T19:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T19:00:00+02:00,2026-09-05T20:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T20:00:00+02:00,2026-09-05T21:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T21:00:00+02:00,2026-09-05T22:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T22:00:00+02:00,2026-09-05T23:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-05,2026-09-05T23:00:00+02:00,2026-09-06T00:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-06,2026-09-06T00:00:00+02:00,2026-09-06T01:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-06,2026-09-06T01:00:00+02:00,2026-09-06T02:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-06,2026-09-06T02:00:00+02:00,2026-09-06T03:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-06,2026-09-06T03:00:00+02:00,2026-09-06T04:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-06,2026-09-06T04:00:00+02:00,2026-09-06T05:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
2026-09-05T00:07:04+00:00,dunkerque,2026-09-06,2026-09-06T05:00:00+02:00,2026-09-06T06:00:00+02:00,Physical Flow,hour,,kWh/h,FR-TSO-0003,LNG-00003,entry,,2025-02-20T14:01:12+01:00
