snapshot_utc,terminal,gas_day,period_from,period_to,indicator,period_type,value_kwh,unit,operator_key,point_key,direction,flow_status,last_update
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T06:00:00+02:00,2026-08-31T07:00:00+02:00,Physical Flow,hour,18356944,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T08:36:09+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T07:00:00+02:00,2026-08-31T08:00:00+02:00,Physical Flow,hour,18437500,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T09:51:49+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T08:00:00+02:00,2026-08-31T09:00:00+02:00,Physical Flow,hour,18260556,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T10:58:29+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T09:00:00+02:00,2026-08-31T10:00:00+02:00,Physical Flow,hour,18328056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T12:03:49+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T10:00:00+02:00,2026-08-31T11:00:00+02:00,Physical Flow,hour,18296667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T12:58:09+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T11:00:00+02:00,2026-08-31T12:00:00+02:00,Physical Flow,hour,18272778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T13:35:10+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T12:00:00+02:00,2026-08-31T13:00:00+02:00,Physical Flow,hour,18342222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T14:49:31+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T13:00:00+02:00,2026-08-31T14:00:00+02:00,Physical Flow,hour,18317222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T15:32:50+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T14:00:00+02:00,2026-08-31T15:00:00+02:00,Physical Flow,hour,18313056,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T17:39:49+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T15:00:00+02:00,2026-08-31T16:00:00+02:00,Physical Flow,hour,18308611,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T17:39:49+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T16:00:00+02:00,2026-08-31T17:00:00+02:00,Physical Flow,hour,18362222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T19:28:30+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T17:00:00+02:00,2026-08-31T18:00:00+02:00,Physical Flow,hour,18402778,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T19:28:30+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T18:00:00+02:00,2026-08-31T19:00:00+02:00,Physical Flow,hour,18420278,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T21:31:29+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T19:00:00+02:00,2026-08-31T20:00:00+02:00,Physical Flow,hour,18319167,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T21:31:29+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T20:00:00+02:00,2026-08-31T21:00:00+02:00,Physical Flow,hour,18324722,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-08-31T23:30:09+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T21:00:00+02:00,2026-08-31T22:00:00+02:00,Physical Flow,hour,18347222,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T00:28:29+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T22:00:00+02:00,2026-08-31T23:00:00+02:00,Physical Flow,hour,18335833,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T01:30:09+02:00
2026-09-01T00:00:35+00:00,gate,2026-08-31,2026-08-31T23:00:00+02:00,2026-09-01T00:00:00+02:00,Physical Flow,hour,18331667,kWh/h,NL-TSO-0001,LNG-00027,entry,Provisional,2026-09-01T01:30:09+02:00
2026-09-01T00:00:35+00:00,eems,2026-08-31,2026-08-31T06:00:00+02:00,2026-08-31T07:00:00+02:00,Physical Flow,hour,12520833,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-08-31T08:36:09+02:00
2026-09-01T00:00:35+00:00,eems,2026-08-31,2026-08-31T07:00:00+02:00,2026-08-31T08:00:00+02:00,Physical Flow,hour,12546111,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-08-31T09:51:49+02:00
2026-09-01T00:00:35+00:00,eems,2026-08-31,2026-08-31T08:00:00+02:00,2026-08-31T09:00:00+02:00,Physical Flow,hour,12555000,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-08-31T10:58:29+02:00
2026-09-01T00:00:35+00:00,eems,2026-08-31,2026-08-31T09:00:00+02:00,2026-08-31T10:00:00+02:00,Physical Flow,hour,12481944,kWh/h,NL-TSO-0001,LNG-00068,entry,Provisional,2026-08-31T12:03:49+02:00
