snapshot_utc,series,terminal,sub,epoch_ms,time_label,value_mcm_d
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789534800000.0,,3.28044726545736
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789534920000.0,,3.28044726545736
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535040000.0,,3.3279096678011104
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535160000.0,,3.2883577879183
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535280000.0,,3.2883577879183
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535400000.0,,3.24616918928549
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535520000.0,,3.24616918928549
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535640000.0,,3.22738183576986
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535760000.0,,3.22738183576986
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789535880000.0,,3.2484763181917398
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536000000.0,,3.2484763181917398
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536120000.0,,3.17266809065267
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536240000.0,,3.17266809065267
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536360000.0,,3.2484763181917398
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536480000.0,,3.2484763181917398
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536600000.0,,3.1901370847933
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536720000.0,,3.1901370847933
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536840000.0,,3.1901370847933
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789536960000.0,,3.1901370847933
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537080000.0,,3.21287951643392
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537200000.0,,3.21287951643392
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537320000.0,,3.1947513426058
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537440000.0,,3.1947513426058
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537560000.0,,3.1947513426058
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537680000.0,,3.1947513426058
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537800000.0,,3.1947513426058
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789537920000.0,,3.1947513426058
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538040000.0,,3.2550681150667398
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538160000.0,,3.2550681150667398
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538280000.0,,3.19376257307455
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538400000.0,,3.19376257307455
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538520000.0,,3.19376257307455
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538640000.0,,3.21485705549642
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538760000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789538880000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539000000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539120000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539240000.0,,3.2132091062776698
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539360000.0,,3.2132091062776698
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539480000.0,,3.23298486311361
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539600000.0,,3.23298486311361
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539720000.0,,3.23298486311361
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539840000.0,,3.23298486311361
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789539960000.0,,3.14992565901205
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540080000.0,,3.14992565901205
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540200000.0,,3.1888187254183
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540320000.0,,3.1888187254183
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540440000.0,,3.22573388655111
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540560000.0,,3.22573388655111
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540680000.0,,3.2432025144808
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540800000.0,,3.2432025144808
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789540920000.0,,3.17958984358236
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541040000.0,,3.17958984358236
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541160000.0,,3.21782336409017
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541280000.0,,3.21782336409017
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541400000.0,,3.1960697019808
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541520000.0,,3.1960697019808
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541640000.0,,3.17134973127767
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541760000.0,,3.17134973127767
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789541880000.0,,3.18914831526205
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542000000.0,,3.18914831526205
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542120000.0,,3.18914831526205
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542240000.0,,3.20727612287924
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542360000.0,,3.24353210432455
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542480000.0,,3.24353210432455
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542600000.0,,3.24353210432455
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542720000.0,,3.24353210432455
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542840000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789542960000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789543080000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789543200000.0,,3.1973880613558
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789543320000.0,,3.21123156721517
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789543440000.0,,3.21123156721517
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789543560000.0,,3.1861820066683
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789543680000.0,,3.1861820066683
2026-09-17T00:33:12+00:00,area_trajectory,grain,,1789543800000.0,,3.2428729246370502
