snapshot_utc,series,terminal,sub,epoch_ms,time_label,value_mcm_d
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789880400000.0,,3.10872582991049
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789880520000.0,,3.10872582991049
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789880640000.0,,3.17102014143392
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789880760000.0,,3.17102014143392
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789880880000.0,,3.17102014143392
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881000000.0,,3.13476415998861
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881120000.0,,3.13476415998861
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881240000.0,,3.15816577131674
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881360000.0,,3.15816577131674
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881480000.0,,3.12059143049642
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881600000.0,,3.12059143049642
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881720000.0,,3.1430042722933003
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881840000.0,,3.1430042722933003
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789881960000.0,,3.1255352781526704
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882080000.0,,3.1255352781526704
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882200000.0,,3.16805383284017
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882320000.0,,3.16805383284017
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882440000.0,,3.1901370847933
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882560000.0,,3.1901370847933
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882680000.0,,3.0919163816683
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882800000.0,,3.0919163816683
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789882920000.0,,3.15454028303549
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883040000.0,,3.15454028303549
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883160000.0,,3.21650500471517
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883280000.0,,3.21650500471517
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883400000.0,,3.13740087873861
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883520000.0,,3.13740087873861
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883640000.0,,3.13740087873861
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883760000.0,,3.13740087873861
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789883880000.0,,3.10081530744955
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884000000.0,,3.10081530744955
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884120000.0,,3.12289855940267
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884240000.0,,3.12289855940267
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884360000.0,,3.16310998518392
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884480000.0,,3.16310998518392
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884600000.0,,3.1027932127229905
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884720000.0,,3.1027932127229905
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884840000.0,,3.16245080549642
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789884960000.0,,3.16245080549642
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885080000.0,,3.20266186506674
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885200000.0,,3.20266186506674
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885320000.0,,3.12289855940267
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885440000.0,,3.12289855940267
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885560000.0,,3.12289855940267
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885680000.0,,3.12289855940267
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885800000.0,,3.20266186506674
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789885920000.0,,3.20266186506674
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789886040000.0,,3.1034523924104898
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789886160000.0,,3.1034523924104898
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789886280000.0,,3.12421691877767
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789886400000.0,,3.12421691877767
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789886520000.0,,3.1037819822542403
2026-09-20T21:04:08+00:00,area_trajectory,grain,,1789886640000.0,,3.1037819822542403
